content_id,bid_price_x,gender,age,following_cnt,pay_count,parcel_post_count,transfer_count,chat_count,price,flag_used,emergency_cnt,comment_cnt,interest,pfavcnt,click,name,keyword,대분류명,중분류명,노출정도
86174005,84.01960784313725,1.4313725490196079,32.64705882352941,11.392156862745098,0.27450980392156865,8.019607843137255,0.058823529411764705,0.19607843137254902,,,,,,,0.058823529411764705,,,21,,51
86915563,52.5625,1.0,35.766666666666666,7.670833333333333,2.6458333333333335,0.9375,1.875,0.32916666666666666,70000.0,2.0,0.0,1.0,10606.0,66.0,0.020833333333333332,▶18k큐피트 대나무목걸이 팔찌 발찌 10중압축 특수도금 금은방 퀄리티,"도금,도금목걸이,18k목걸이,대나무목걸이,금목걸이",18,"팔찌(도금,금은팔찌,목걸이)",240
86915619,50.0,1.0,42.37614678899082,6.9380733944954125,0.8967889908256881,1.9472477064220184,0.006880733944954129,0.1926605504587156,70000.0,2.0,2.0,8.0,41798.0,301.0,0.0,18k 24K 큐피트 대나무목걸이 금목걸이 도금목걸이 도금팔찌 도금반지,"도금,도금목걸이,금목걸이,대나무목걸이",18,"팔찌(도금,금은팔찌,목걸이)",436
87021596,50.729729729729726,1.0,34.178378378378376,6.627027027027027,1.8621621621621622,1.9162162162162162,1.2,0.2972972972972973,70000.0,2.0,1.0,0.0,9139.0,140.0,0.01891891891891892,18k 24K 팔각목걸이 도금목걸이 금목걸이 도금팔찌 금팔찌 금목걸이 금,"도금,도금목걸이,목걸이,금목걸이,도금팔찌",18,"팔찌(도금,금은팔찌,목걸이)",370
87021648,50.32154340836013,1.0,33.451232583065384,5.247588424437299,2.1039657020364415,1.0836012861736335,2.357984994640943,0.9464094319399786,70000.0,2.0,2.0,1.0,18348.0,238.0,0.013933547695605574,18k 24K 팔각목걸이 금목걸이 순금목걸이 도금 도금팔찌 팔각팔찌 반지,"도금,금목걸이,팔각목걸이,18k,순금",18,"팔찌(도금,금은팔찌,목걸이)",933
87024626,51.27232142857143,1.0,35.81071428571428,6.88125,1.6205357142857142,1.1544642857142857,1.5714285714285714,0.6026785714285714,70000.0,2.0,1.0,4.0,43406.0,625.0,0.009821428571428571,18k 24k 염주팔찌 금팔찌 순금 순금팔찌 불교 도금팔찌 도금목걸이,"도금,금팔찌,염주팔찌,불교팔찌",18,"팔찌(도금,금은팔찌,목걸이)",1120
87024687,50.0,1.0,30.267741935483873,10.345161290322581,1.761290322580645,2.5935483870967744,0.02903225806451613,0.9612903225806452,70000.0,2.0,0.0,1.0,12002.0,198.0,0.0032258064516129032,18k 24k 염주팔찌 도금팔찌 도금목걸이 금팔찌 순금팔찌 금염주 순금,"도금,도금팔찌,금팔찌,불교팔찌,염주팔찌",18,"팔찌(도금,금은팔찌,목걸이)",310
89521464,50.1875,1.4,36.9125,16.875,1.8375,6.9625,0.0875,2.1,289000.0,2.0,0.0,40.0,33858.0,685.0,0.025,당일발송/정품매트리스/무료배송,"퀸침대추천,슈퍼싱글,침대서랍장,서랍장침대,통깔판침대",17,"이불,침대,매트리스",80
90849995,55.33898305084746,1.0,38.67796610169491,11.389830508474576,0.06779661016949153,0.576271186440678,0.0,0.1694915254237288,40000.0,2.0,0.0,0.0,1616.0,31.0,0.03389830508474576,▶일본 특수이온 압축도금 비둘기 골드 반지 특수 강화세공기법,"FREE,18k,도금,비둘기,24k",18,"팔찌(도금,금은팔찌,목걸이)",59
91092502,54.54545454545455,1.0,37.54545454545455,8.920454545454545,0.48863636363636365,1.125,0.0,0.32954545454545453,30000.0,2.0,0.0,3.0,3798.0,112.0,0.03409090909090909,▶(세계유일)빗살 대나무+팔찌+발찌+목걸이 10중압축 특수도금,"도금,금목걸이,로즈골드,백금,대나무목걸이",18,"팔찌(도금,금은팔찌,목걸이)",88
92202500,50.0,1.2274143302180685,39.0607476635514,14.928348909657322,2.485981308411215,4.512461059190031,0.08878504672897196,0.40498442367601245,148000.0,2.0,0.0,0.0,2958.0,107.0,0.018691588785046728,코지마 종아리 발 마사지  종아리마사지기 발지압기 브람스 닥터웰 제스파,"종아리마시지,발마사지기,발안마기,안마의자,다리마사지",19,"마사지기,스타일러,티비,청소기,냉장고 등",642
92483008,52.291666666666664,1.125,28.675,3.433333333333333,0.5333333333333333,0.0,0.03333333333333333,0.2916666666666667,175000.0,2.0,0.0,1.0,7740.0,40.0,0.08333333333333333,에어록스125/155 머플러 NVX155 NVS125전용 머플러 풀배기,"에어록스125,에어록스머플러,요시무라 머플러,아크라포빅,요시무라",20,바이크 튜닝용품(머플러 등),120
92485377,50.0,0.8504672897196262,28.42056074766355,2.9345794392523366,0.4953271028037383,0.0,0.037383177570093455,0.205607476635514,130000.0,2.0,3.0,3.0,9036.0,83.0,0.0,다운타운125(300) 튜닝 머플러 아크라 포빅 요시무라 모양 머플러,"다운타운125,다운타운튜닝,익사이팅400i,다운타운머플러,익사이팅아크라",20,바이크 튜닝용품(머플러 등),107
92598519,87.22123104371097,1.2337198929527209,29.295272078501338,12.46743978590544,1.3398751115075824,1.2435325602140945,0.11685994647636039,0.20785013380909903,,,,,,,0.008028545941123996,,,21,,1121
92687969,54.80600292825768,1.3272327964860908,29.628111273792094,10.922401171303076,1.1083455344070279,1.9978038067349926,0.10907759882869693,0.1822840409956076,,,,,,,0.005124450951683748,,,21,,1366
92878388,50.0,1.0,39.53061224489796,9.346938775510203,0.5,1.1938775510204083,0.030612244897959183,0.42857142857142855,70000.0,2.0,0.0,1.0,8739.0,74.0,0.02040816326530612,18k 24k 큐피트 사각커팅 대나무목걸이 도금팔찌 도금반지 도금목걸이,"도금,금목걸이,대나무목걸이,도금팔찌,도금반지",18,"팔찌(도금,금은팔찌,목걸이)",98
92880523,50.0,1.0,46.99632352941177,7.073529411764706,1.213235294117647,2.202205882352941,0.0,0.23897058823529413,70000.0,2.0,0.0,2.0,9454.0,85.0,0.003676470588235294,▶18k 큐피트화살 골드 대나무목걸이 팔찌 발찌 10중압축 특수도금,"도금,도금목걸이,대나무목걸이,18k도금,금목걸이",18,"팔찌(도금,금은팔찌,목걸이)",272
94156386,50.0,1.0,38.77777777777778,11.527777777777779,0.3611111111111111,0.6388888888888888,0.0,0.8055555555555556,70000.0,2.0,0.0,0.0,944.0,22.0,0.0,▶18k 팔각 로즈골드 목걸이 10중압축 특수도금 일반인 식별불가,"도금,도금목걸이,대나무목걸이,18k,금목걸이",18,"팔찌(도금,금은팔찌,목걸이)",36
